# slack_ns	startpoint	endpoint	cells
-0.181932	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[14]$_DFF_P_/Q	data_out[478]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[14]$_DFF_P_|output932
-0.181801	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[11]$_DFF_P_/Q	data_out[459]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[11]$_DFF_P_|output911
-0.181764	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[0]$_DFF_P_/Q	data_out[464]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[0]$_DFF_P_|output917
-0.181764	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[15]$_DFF_P_/Q	data_out[479]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[15]$_DFF_P_|output933
-0.181762	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[9]$_DFF_P_/Q	data_out[457]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[9]$_DFF_P_|output909
-0.181716	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[3]$_DFF_P_/Q	data_out[451]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[3]$_DFF_P_|output903
-0.181592	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.H[0]$_DFF_P_/Q	data_out[160]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.H[0]$_DFF_P_|output580
-0.181545	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[13]$_DFF_P_/Q	data_out[461]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[13]$_DFF_P_|output914
-0.181434	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[5]$_DFF_P_/Q	data_out[453]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[5]$_DFF_P_|output905
-0.181433	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[4]$_DFF_P_/Q	data_out[372]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[4]$_DFF_P_|output815
