# slack_ns	startpoint	endpoint	cells
-0.325332	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[48]	_42691_|index_wb_data$_SDFFE_PP0P_|place14488|place14489|place15116|place15117|place15138|place7079|rebuffer15858|rebuffer15859|rebuffer16465
-0.325307	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[1]	_43198_|_43200_|_43201_|lane[1]$_SDFFE_PP0P_|output2031|place12603|place15052|place15062
-0.325307	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[1]	_43198_|_43200_|_43201_|lane[1]$_SDFFE_PP0P_|output2031|place12603|place15052|place15062
-0.325306	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[1]	_43198_|_43200_|_43201_|lane[1]$_SDFFE_PP0P_|output2031|place12603|place15052|place15062
-0.325306	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[1]	_43198_|_43200_|_43201_|lane[1]$_SDFFE_PP0P_|output2031|place12603|place15052|place15062
-0.325290	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43564_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.325290	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43564_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.325289	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43564_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.325289	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43564_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.325254	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43180_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.325253	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43180_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.325253	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43180_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.325252	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43180_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.324986	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43191_|_43193_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324986	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43191_|_43193_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324985	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43191_|_43193_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324985	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43191_|_43193_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324416	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43177_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
