# slack_ns	startpoint	endpoint	cells
0.999679	rst_an_i	traceback_ins.tb_counter_r[5]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|traceback_ins.tb_counter_r[5]$_DFFE_PN0P_
0.999693	rst_an_i	traceback_ins.tb_counter_r[7]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|traceback_ins.tb_counter_r[7]$_DFFE_PN0P_
0.999722	rst_an_i	pm_normalize_inst.pm_nom_r[10][7]$_DFFE_PN0P_/RN	input85|place16410|place16411|place16424|place16425|pm_normalize_inst.pm_nom_r[10][7]$_DFFE_PN0P_
0.999763	rst_an_i	pm_normalize_inst.pm_nom_r[10][3]$_DFFE_PN0P_/RN	input85|place16410|place16411|place16424|place16425|pm_normalize_inst.pm_nom_r[10][3]$_DFFE_PN0P_
0.999873	rst_an_i	bmu_inst_21.bm_r[5]$_DFF_PN0_/RN	bmu_inst_21.bm_r[5]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
0.999959	rst_an_i	tb_len_r[4]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|tb_len_r[4]$_DFFE_PN0P_
1.000012	rst_an_i	traceback_ins.tb_counter_r[4]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|traceback_ins.tb_counter_r[4]$_DFFE_PN0P_
1.000046	rst_an_i	tb_len_r[2]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|tb_len_r[2]$_DFFE_PN0P_
1.000098	rst_an_i	bmu_inst_21.bm_r[7]$_DFF_PN0_/RN	bmu_inst_21.bm_r[7]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
1.000473	rst_an_i	traceback_ins.tb_counter_r[6]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|traceback_ins.tb_counter_r[6]$_DFFE_PN0P_
1.000561	rst_an_i	bmu_inst_21.bm_r[6]$_DFF_PN0_/RN	bmu_inst_21.bm_r[6]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
1.000703	rst_an_i	tb_len_r[5]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|tb_len_r[5]$_DFFE_PN0P_
1.001101	rst_an_i	tb_len_r[6]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|tb_len_r[6]$_DFFE_PN0P_
1.001593	rst_an_i	bmu_inst_21.bm_r[4]$_DFF_PN0_/RN	bmu_inst_21.bm_r[4]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
1.002504	rst_an_i	decoding_start_r$_DFF_PN0_/RN	decoding_start_r$_DFF_PN0_|input85|place16421|place16423|place16424|place16425
