# slack_ns	startpoint	endpoint	cells
0.897404	reset_n	block_reg[30][6]$_DFFE_PN0P_/RN	block_reg[30][6]$_DFFE_PN0P_|input10|place8055|place8056|place8068|place8100
0.897441	reset_n	block_reg[14][23]$_DFFE_PN0P_/RN	block_reg[14][23]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.897504	reset_n	core.H5_reg[19]$_DFFE_PN0P_/RN	core.H5_reg[19]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.897571	reset_n	digest_reg[241]$_DFFE_PN0P_/RN	digest_reg[241]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.897600	reset_n	digest_reg[209]$_DFFE_PN0P_/RN	digest_reg[209]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.897642	reset_n	digest_reg[440]$_DFFE_PN0P_/RN	digest_reg[440]$_DFFE_PN0P_|input10|place8032|place8033|place8034
0.897660	reset_n	block_reg[3][6]$_DFFE_PN0P_/RN	block_reg[3][6]$_DFFE_PN0P_|input10|place8055|place8056|place8068|place8100
0.897662	reset_n	core.H1_reg[55]$_DFFE_PN0P_/RN	core.H1_reg[55]$_DFFE_PN0P_|input10|place8032|place8033|place8034
0.897692	reset_n	digest_reg[439]$_DFFE_PN0P_/RN	digest_reg[439]$_DFFE_PN0P_|input10|place8032|place8033|place8034
0.897701	reset_n	core.w_mem_inst.w_mem[7][55]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[7][55]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.897754	reset_n	core.w_mem_inst.w_mem[12][3]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[12][3]$_DFFE_PN0P_|input10|place7994|place7996|place8011
0.897761	reset_n	core.H1_reg[57]$_DFFE_PN0P_/RN	core.H1_reg[57]$_DFFE_PN0P_|input10|place8032|place8033|place8034
0.897761	reset_n	core.w_mem_inst.w_mem[10][8]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[10][8]$_DFFE_PN0P_|input10|place8055|place8056|place8068|place8100
