# stage	1_synth
# top_module	axi_crossbar_wrap_8x8
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
14	-0.5547	_24255_	1
14	-0.5547	_24254_	1
14	-0.5547	_24253_	1
14	-0.5547	_24251_	1
14	-0.5547	_00902_	1
14	-0.5547	_00564_	3
14	-0.5547	_00560_	3
14	-0.5547	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[7].addr_inst.thread_trans_start[1]	1
14	-0.5547	_01428_	4
14	-0.5547	_24213_	4
14	-0.5547	_24212_	3
14	-0.5547	_24195_	1
14	-0.5547	_24194_	1
14	-0.5547	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[7].addr_inst.m_select_next[0]	5
14	-0.5547	_10848_	4
14	-0.5547	_10847_	2
14	-0.5547	_10846_	9
15	-0.5530	_05132_	1
15	-0.5530	_32707_	1
15	-0.5530	_32706_	1
15	-0.5530	_32705_	1
15	-0.5530	_32704_	1
15	-0.5530	_32703_	1
15	-0.5530	_18940_	2
15	-0.5530	_00957_	2
15	-0.5530	_00745_	3
15	-0.5530	_00740_	3
15	-0.5530	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.trans_start	1
15	-0.5530	_31758_	3
15	-0.5530	_18917_	7
15	-0.5530	_18913_	1
15	-0.5530	_18907_	1
15	-0.5530	_18906_	1
15	-0.5530	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.m_select_next[1]	5
15	-0.5530	_10319_	3
15	-0.5530	_10318_	3
15	-0.5530	_10316_	9
16	-0.5520	_05299_	1
16	-0.5520	_33356_	1
16	-0.5520	_33355_	1
16	-0.5520	_33354_	1
16	-0.5520	_33353_	1
16	-0.5520	_33352_	1
16	-0.5520	_22542_	2
16	-0.5520	_00894_	2
16	-0.5520	_00788_	3
16	-0.5520	_00784_	3
16	-0.5520	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.thread_trans_start[0]	10
16	-0.5520	_11033_	3
16	-0.5520	_10701_	7
16	-0.5520	_10682_	1
16	-0.5520	_10681_	1
16	-0.5520	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.m_select_next[0]	5
16	-0.5520	_10654_	3
16	-0.5520	_10653_	3
16	-0.5520	_10651_	2
16	-0.5520	_10650_	9
17	-0.5483	_03266_	1
17	-0.5483	_21838_	1
17	-0.5483	_21837_	1
17	-0.5483	_21836_	1
17	-0.5483	_21835_	1
17	-0.5483	_00853_	1
17	-0.5483	_00522_	3
17	-0.5483	_00517_	3
17	-0.5483	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.trans_start	1
17	-0.5483	_08010_	5
17	-0.5483	_08006_	4
17	-0.5483	_07986_	1
17	-0.5483	_07985_	1
17	-0.5483	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
17	-0.5483	_07958_	3
17	-0.5483	_07955_	4
17	-0.5483	_07953_	2
17	-0.5483	_07951_	9
18	-0.5467	_05306_	1
18	-0.5467	_33411_	1
18	-0.5467	_33410_	1
18	-0.5467	_33409_	1
18	-0.5467	_33408_	1
18	-0.5467	_33407_	1
18	-0.5467	_22572_	2
18	-0.5467	_01219_	2
18	-0.5467	_00543_	3
18	-0.5467	_00539_	3
18	-0.5467	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.thread_trans_start[1]	1
18	-0.5467	_10701_	7
18	-0.5467	_10682_	1
18	-0.5467	_10681_	1
18	-0.5467	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.m_select_next[0]	5
18	-0.5467	_10654_	3
18	-0.5467	_10653_	3
18	-0.5467	_10651_	2
18	-0.5467	_10650_	9
19	-0.5466	_05365_	1
19	-0.5466	_33635_	1
19	-0.5466	_33634_	1
19	-0.5466	_33633_	1
19	-0.5466	_33632_	1
19	-0.5466	_33631_	1
19	-0.5466	_24237_	2
19	-0.5466	_01065_	2
19	-0.5466	_00831_	3
19	-0.5466	_00826_	3
19	-0.5466	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[7].addr_inst.trans_start	1
19	-0.5466	_01428_	4
19	-0.5466	_24213_	4
19	-0.5466	_24212_	3
19	-0.5466	_24195_	1
19	-0.5466	_24194_	1
19	-0.5466	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[7].addr_inst.m_select_next[0]	5
19	-0.5466	_10848_	4
19	-0.5466	_10847_	2
19	-0.5466	_10846_	9
20	-0.5448	_02434_	1
20	-0.5448	_17430_	1
20	-0.5448	_17429_	1
20	-0.5448	_17428_	1
20	-0.5448	_17427_	1
20	-0.5448	_01143_	1
20	-0.5448	_00708_	3
20	-0.5448	_00704_	3
20	-0.5448	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.thread_trans_start[0]	1
20	-0.5448	_17422_	10
20	-0.5448	_17421_	3
20	-0.5448	_17419_	4
20	-0.5448	_17400_	2
20	-0.5448	_17395_	1
20	-0.5448	_17394_	1
20	-0.5448	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.m_select_next[2]	5
20	-0.5448	_10641_	3
20	-0.5448	_10640_	3
20	-0.5448	_10639_	9
21	-0.5445	_05086_	1
21	-0.5445	_32522_	1
21	-0.5445	_32521_	1
21	-0.5445	_32520_	1
21	-0.5445	_32519_	1
21	-0.5445	_32518_	1
21	-0.5445	_17477_	2
21	-0.5445	_01198_	2
21	-0.5445	_00682_	3
21	-0.5445	_00678_	3
21	-0.5445	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[3].addr_inst.thread_trans_start[1]	1
21	-0.5445	_17472_	10
21	-0.5445	_17471_	3
21	-0.5445	_09277_	4
21	-0.5445	_09273_	2
21	-0.5445	_09272_	1
21	-0.5445	_09271_	1
21	-0.5445	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[3].addr_inst.m_select_next[1]	5
21	-0.5445	_09261_	3
21	-0.5445	_09220_	4
21	-0.5445	_09218_	9
22	-0.5430	_02681_	1
22	-0.5430	_18929_	1
22	-0.5430	_18928_	1
22	-0.5430	_18927_	1
22	-0.5430	_18926_	1
22	-0.5430	_00927_	1
22	-0.5430	_00574_	3
22	-0.5430	_00570_	3
22	-0.5430	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.thread_trans_start[0]	1
22	-0.5430	_18921_	10
22	-0.5430	_18920_	3
22	-0.5430	_18917_	7
22	-0.5430	_18913_	1
22	-0.5430	_18907_	1
22	-0.5430	_18906_	1
22	-0.5430	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.m_select_next[1]	5
22	-0.5430	_10319_	3
22	-0.5430	_10318_	3
22	-0.5430	_10316_	9
23	-0.5430	_03241_	1
23	-0.5430	_21789_	1
23	-0.5430	_21788_	1
23	-0.5430	_21787_	1
23	-0.5430	_21786_	1
23	-0.5430	_01155_	1
23	-0.5430	_00724_	3
23	-0.5430	_00720_	3
23	-0.5430	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.thread_trans_start[1]	1
23	-0.5430	_21800_	10
23	-0.5430	_21799_	3
23	-0.5430	_18917_	7
23	-0.5430	_18913_	1
23	-0.5430	_18907_	1
23	-0.5430	_18906_	1
23	-0.5430	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[7].addr_inst.m_select_next[1]	5
23	-0.5430	_10319_	3
23	-0.5430	_10318_	3
23	-0.5430	_10316_	9
24	-0.5424	_02444_	1
24	-0.5424	_17458_	1
24	-0.5424	_17457_	1
24	-0.5424	_17456_	1
24	-0.5424	_17454_	1
24	-0.5424	_00929_	1
24	-0.5424	_00750_	3
24	-0.5424	_00746_	3
24	-0.5424	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.thread_trans_start[1]	1
24	-0.5424	_17467_	10
24	-0.5424	_17466_	3
24	-0.5424	_17419_	4
24	-0.5424	_17400_	2
24	-0.5424	_17395_	1
24	-0.5424	_17394_	1
24	-0.5424	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.m_select_next[2]	5
24	-0.5424	_10641_	3
24	-0.5424	_10640_	3
24	-0.5424	_10639_	9
25	-0.5419	_05696_	1
25	-0.5419	_35245_	1
