# stage	1_synth
# top_module	tpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
15	-0.5554	_13040_	1
15	-0.5554	_36850_	1
15	-0.5554	_36845_	1
15	-0.5554	_36844_	1
15	-0.5554	_36843_	3
15	-0.5554	_36842_	1
15	-0.5554	_20826_	2
15	-0.5554	_20825_	1
15	-0.5554	_20822_	3
15	-0.5554	_20821_	1
15	-0.5554	_20818_	2
15	-0.5554	_20757_	5
15	-0.5554	_06393_	1
15	-0.5554	_06391_	2
15	-0.5554	_15741_	1
15	-0.5554	_15724_	2
15	-0.5554	_15723_	2
15	-0.5554	_15715_	1
15	-0.5554	_15714_	4
15	-0.5554	_05301_	1
15	-0.5554	_46752_	1
15	-0.5554	_46705_	1
15	-0.5554	_46580_	1
15	-0.5554	_46535_	5
15	-0.5554	_03631_	2
15	-0.5554	_15378_	10
15	-0.5554	systolic.data_queue[56][0]	1
16	-0.5532	_13059_	1
16	-0.5532	_37068_	1
16	-0.5532	_37065_	1
16	-0.5532	_37064_	1
16	-0.5532	_37063_	2
16	-0.5532	_24438_	2
16	-0.5532	_24436_	1
16	-0.5532	_24433_	2
16	-0.5532	_24432_	2
16	-0.5532	_05751_	4
16	-0.5532	_05749_	9
16	-0.5532	_13571_	1
16	-0.5532	_13570_	2
16	-0.5532	_13569_	2
16	-0.5532	_13560_	1
16	-0.5532	_13559_	4
16	-0.5532	_04626_	1
16	-0.5532	_40015_	1
16	-0.5532	_39962_	1
16	-0.5532	_39960_	1
16	-0.5532	_39942_	5
16	-0.5532	_04330_	2
16	-0.5532	_15898_	10
16	-0.5532	systolic.data_queue[37][0]	1
17	-0.5497	_11196_	1
17	-0.5497	_19350_	1
17	-0.5497	_19349_	1
17	-0.5497	_19348_	2
17	-0.5497	_19347_	1
17	-0.5497	_19346_	2
17	-0.5497	_19345_	2
17	-0.5497	_19342_	1
17	-0.5497	_19341_	1
17	-0.5497	_19304_	4
17	-0.5497	_05190_	1
17	-0.5497	_04935_	8
17	-0.5497	_13310_	4
17	-0.5497	_13309_	1
17	-0.5497	_13308_	2
17	-0.5497	_13307_	1
17	-0.5497	_13305_	2
17	-0.5497	_13304_	1
17	-0.5497	_13301_	1
17	-0.5497	_13300_	3
17	-0.5497	_13299_	1
17	-0.5497	_08884_	3
17	-0.5497	_42951_	1
17	-0.5497	_42900_	1
17	-0.5497	_42898_	1
17	-0.5497	_45990_	1
17	-0.5497	_03465_	1
17	-0.5497	_15522_	8
17	-0.5497	systolic.weight_queue[63][2]	1
18	-0.5495	_13079_	1
18	-0.5495	_37316_	1
18	-0.5495	_37314_	1
18	-0.5495	_37311_	3
18	-0.5495	_28167_	2
18	-0.5495	_28165_	1
18	-0.5495	_28164_	3
18	-0.5495	_28160_	1
18	-0.5495	_28159_	2
18	-0.5495	_05394_	4
18	-0.5495	_05392_	2
18	-0.5495	_16459_	1
18	-0.5495	_16458_	1
18	-0.5495	_16457_	1
18	-0.5495	_16456_	2
18	-0.5495	_16454_	1
18	-0.5495	_16453_	2
18	-0.5495	_16451_	1
18	-0.5495	_16450_	2
18	-0.5495	_16449_	2
18	-0.5495	_07285_	2
18	-0.5495	_47182_	1
18	-0.5495	_42810_	1
18	-0.5495	_42808_	1
18	-0.5495	_45897_	1
18	-0.5495	_03175_	1
18	-0.5495	_15749_	10
18	-0.5495	systolic.data_queue[17][7]	2
19	-0.5457	_13073_	1
19	-0.5457	_37241_	1
19	-0.5457	_37237_	1
19	-0.5457	_37236_	1
19	-0.5457	_37235_	2
19	-0.5457	_27070_	2
19	-0.5457	_27069_	2
19	-0.5457	_27067_	1
19	-0.5457	_27066_	2
19	-0.5457	_07138_	4
19	-0.5457	_06662_	9
19	-0.5457	_16268_	1
19	-0.5457	_16267_	2
19	-0.5457	_16266_	2
19	-0.5457	_16257_	1
19	-0.5457	_16256_	4
19	-0.5457	_09203_	1
19	-0.5457	_47065_	1
19	-0.5457	_47040_	1
19	-0.5457	_46934_	1
19	-0.5457	_46514_	5
19	-0.5457	_03830_	2
19	-0.5457	_15351_	9
19	-0.5457	systolic.weight_queue[23][7]	1
20	-0.5446	_11375_	1
20	-0.5446	_21199_	1
20	-0.5446	_21197_	1
20	-0.5446	_21196_	1
20	-0.5446	_21195_	1
20	-0.5446	_21194_	2
20	-0.5446	_21160_	1
20	-0.5446	_21159_	1
20	-0.5446	_21158_	4
20	-0.5446	_07965_	1
20	-0.5446	_04887_	8
20	-0.5446	_13190_	1
20	-0.5446	_13189_	2
20	-0.5446	_13188_	1
20	-0.5446	_13187_	2
20	-0.5446	_13186_	1
20	-0.5446	_13178_	1
20	-0.5446	_13177_	4
20	-0.5446	_08958_	1
20	-0.5446	_43498_	1
20	-0.5446	_43386_	1
20	-0.5446	_43048_	1
20	-0.5446	_43041_	5
20	-0.5446	_01792_	2
20	-0.5446	_16084_	10
20	-0.5446	systolic.data_queue[54][0]	1
21	-0.5419	_13044_	1
21	-0.5419	_36892_	1
21	-0.5419	_36889_	1
21	-0.5419	_36888_	1
21	-0.5419	_36887_	2
21	-0.5419	_21593_	2
21	-0.5419	_21590_	1
21	-0.5419	_21586_	2
21	-0.5419	_21585_	1
21	-0.5419	_21550_	5
21	-0.5419	_09141_	1
21	-0.5419	_04942_	6
21	-0.5419	_15336_	4
21	-0.5419	_15335_	1
21	-0.5419	_15334_	2
21	-0.5419	_15333_	2
21	-0.5419	_15326_	1
21	-0.5419	_15122_	4
21	-0.5419	_04670_	1
21	-0.5419	_46694_	1
21	-0.5419	_46520_	1
21	-0.5419	_42065_	1
21	-0.5419	_41439_	5
21	-0.5419	_01432_	2
21	-0.5419	_16528_	10
21	-0.5419	systolic.data_queue[52][0]	1
22	-0.5418	_13050_	1
22	-0.5418	_36970_	1
22	-0.5418	_36967_	1
22	-0.5418	_36966_	1
22	-0.5418	_36965_	2
22	-0.5418	_22744_	2
22	-0.5418	_22742_	1
22	-0.5418	_22738_	2
22	-0.5418	_22737_	2
22	-0.5418	_22706_	5
22	-0.5418	_06018_	1
22	-0.5418	_05545_	8
22	-0.5418	_16684_	1
22	-0.5418	_13771_	2
22	-0.5418	_13770_	2
22	-0.5418	_13766_	1
22	-0.5418	_13713_	4
22	-0.5418	_05225_	1
22	-0.5418	_47346_	1
22	-0.5418	_46184_	1
22	-0.5418	_46083_	1
22	-0.5418	_43005_	5
22	-0.5418	_03273_	2
22	-0.5418	_15943_	10
22	-0.5418	systolic.data_queue[46][0]	1
23	-0.5369	_13043_	1
23	-0.5369	_36884_	1
23	-0.5369	_36881_	1
23	-0.5369	_36880_	1
23	-0.5369	_36879_	2
23	-0.5369	_21403_	2
23	-0.5369	_21401_	1
23	-0.5369	_21397_	2
23	-0.5369	_21396_	2
23	-0.5369	_21364_	5
23	-0.5369	_04656_	1
23	-0.5369	_04644_	8
23	-0.5369	_16400_	1
23	-0.5369	_15243_	2
23	-0.5369	_13259_	2
23	-0.5369	_13256_	1
23	-0.5369	_13147_	4
23	-0.5369	_09209_	1
23	-0.5369	_43342_	1
23	-0.5369	_43186_	1
23	-0.5369	_42342_	1
23	-0.5369	_42000_	5
23	-0.5369	_01411_	2
23	-0.5369	_15637_	10
23	-0.5369	systolic.data_queue[53][0]	1
24	-0.5305	_13088_	1
24	-0.5305	_37418_	1
24	-0.5305	_37417_	1
24	-0.5305	_37416_	3
24	-0.5305	_29841_	2
24	-0.5305	_29840_	1
24	-0.5305	_29837_	1
24	-0.5305	_29833_	2
24	-0.5305	_29832_	1
24	-0.5305	_09850_	3
24	-0.5305	_09848_	2
24	-0.5305	_14121_	1
24	-0.5305	_14120_	1
24	-0.5305	_14119_	1
24	-0.5305	_14118_	2
24	-0.5305	_14117_	1
24	-0.5305	_14103_	2
24	-0.5305	_14102_	1
24	-0.5305	_13537_	2
24	-0.5305	_13535_	2
24	-0.5305	_09914_	2
24	-0.5305	_46995_	1
24	-0.5305	_43833_	1
24	-0.5305	_43830_	1
24	-0.5305	_45846_	1
24	-0.5305	_03151_	1
24	-0.5305	_16373_	10
24	-0.5305	systolic.data_queue[8][7]	2
25	-0.5301	_13083_	1
25	-0.5301	_37368_	1
25	-0.5301	_37365_	1
25	-0.5301	_37360_	3
25	-0.5301	_37359_	1
25	-0.5301	_37355_	1
25	-0.5301	_28917_	2
25	-0.5301	_28913_	3
25	-0.5301	_28912_	1
25	-0.5301	_28887_	5
25	-0.5301	_04932_	1
25	-0.5301	_04930_	2
25	-0.5301	_15177_	1
25	-0.5301	_15176_	1
25	-0.5301	_15175_	2
25	-0.5301	_15174_	1
25	-0.5301	_15173_	2
25	-0.5301	_15172_	1
