# stage	1_synth
# top_module	bitonic_sort
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
26	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[6]	1
26	-0.1829	_13905_	10
26	-0.1829	_13902_	5
26	-0.1829	_13901_	1
26	-0.1829	_13881_	2
26	-0.1829	_13880_	1
26	-0.1829	_06638_	2
26	-0.1829	_06636_	1
27	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[7]	1
27	-0.1829	_13905_	10
27	-0.1829	_13902_	5
27	-0.1829	_13901_	1
27	-0.1829	_13881_	2
27	-0.1829	_13880_	1
27	-0.1829	_06638_	2
27	-0.1829	_06636_	1
28	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[8]	1
28	-0.1829	_13905_	10
28	-0.1829	_13902_	5
28	-0.1829	_13901_	1
28	-0.1829	_13881_	2
28	-0.1829	_13880_	1
28	-0.1829	_06638_	2
28	-0.1829	_06636_	1
29	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[9]	1
29	-0.1829	_13905_	10
29	-0.1829	_13902_	5
29	-0.1829	_13901_	1
29	-0.1829	_13881_	2
29	-0.1829	_13880_	1
29	-0.1829	_06638_	2
29	-0.1829	_06636_	1
30	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[0]	1
30	-0.1829	_14147_	10
30	-0.1829	_14145_	5
30	-0.1829	_14144_	1
30	-0.1829	_14124_	2
30	-0.1829	_14123_	1
30	-0.1829	_06580_	2
30	-0.1829	_06578_	1
31	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[10]	1
31	-0.1829	_14146_	10
31	-0.1829	_14145_	5
31	-0.1829	_14144_	1
31	-0.1829	_14124_	2
31	-0.1829	_14123_	1
31	-0.1829	_06580_	2
31	-0.1829	_06578_	1
32	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[11]	1
32	-0.1829	_14146_	10
32	-0.1829	_14145_	5
32	-0.1829	_14144_	1
32	-0.1829	_14124_	2
32	-0.1829	_14123_	1
32	-0.1829	_06580_	2
32	-0.1829	_06578_	1
33	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[12]	1
33	-0.1829	_14146_	10
33	-0.1829	_14145_	5
33	-0.1829	_14144_	1
33	-0.1829	_14124_	2
33	-0.1829	_14123_	1
33	-0.1829	_06580_	2
33	-0.1829	_06578_	1
34	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[13]	1
34	-0.1829	_14146_	10
34	-0.1829	_14145_	5
34	-0.1829	_14144_	1
34	-0.1829	_14124_	2
34	-0.1829	_14123_	1
34	-0.1829	_06580_	2
34	-0.1829	_06578_	1
35	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[14]	1
35	-0.1829	_14146_	10
35	-0.1829	_14145_	5
35	-0.1829	_14144_	1
35	-0.1829	_14124_	2
35	-0.1829	_14123_	1
35	-0.1829	_06580_	2
35	-0.1829	_06578_	1
36	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[1]	1
36	-0.1829	_14147_	10
36	-0.1829	_14145_	5
36	-0.1829	_14144_	1
36	-0.1829	_14124_	2
36	-0.1829	_14123_	1
36	-0.1829	_06580_	2
36	-0.1829	_06578_	1
37	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[2]	1
37	-0.1829	_14147_	10
37	-0.1829	_14145_	5
37	-0.1829	_14144_	1
37	-0.1829	_14124_	2
37	-0.1829	_14123_	1
37	-0.1829	_06580_	2
37	-0.1829	_06578_	1
38	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[3]	1
38	-0.1829	_14147_	10
38	-0.1829	_14145_	5
38	-0.1829	_14144_	1
38	-0.1829	_14124_	2
38	-0.1829	_14123_	1
38	-0.1829	_06580_	2
38	-0.1829	_06578_	1
39	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[4]	1
39	-0.1829	_14147_	10
39	-0.1829	_14145_	5
39	-0.1829	_14144_	1
39	-0.1829	_14124_	2
39	-0.1829	_14123_	1
39	-0.1829	_06580_	2
39	-0.1829	_06578_	1
40	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[5]	1
40	-0.1829	_14146_	10
40	-0.1829	_14145_	5
40	-0.1829	_14144_	1
40	-0.1829	_14124_	2
40	-0.1829	_14123_	1
40	-0.1829	_06580_	2
40	-0.1829	_06578_	1
41	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[6]	1
41	-0.1829	_14146_	10
41	-0.1829	_14145_	5
41	-0.1829	_14144_	1
41	-0.1829	_14124_	2
41	-0.1829	_14123_	1
41	-0.1829	_06580_	2
41	-0.1829	_06578_	1
42	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[7]	1
42	-0.1829	_14146_	10
42	-0.1829	_14145_	5
42	-0.1829	_14144_	1
42	-0.1829	_14124_	2
42	-0.1829	_14123_	1
42	-0.1829	_06580_	2
42	-0.1829	_06578_	1
43	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[8]	1
43	-0.1829	_14146_	10
43	-0.1829	_14145_	5
43	-0.1829	_14144_	1
43	-0.1829	_14124_	2
43	-0.1829	_14123_	1
43	-0.1829	_06580_	2
43	-0.1829	_06578_	1
44	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[9]	1
44	-0.1829	_14146_	10
44	-0.1829	_14145_	5
44	-0.1829	_14144_	1
44	-0.1829	_14124_	2
44	-0.1829	_14123_	1
44	-0.1829	_06580_	2
44	-0.1829	_06578_	1
45	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[0]	1
45	-0.1829	_14148_	10
45	-0.1829	_14145_	5
45	-0.1829	_14144_	1
45	-0.1829	_14124_	2
45	-0.1829	_14123_	1
45	-0.1829	_06580_	2
45	-0.1829	_06578_	1
46	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[10]	1
46	-0.1829	_14147_	10
46	-0.1829	_14145_	5
46	-0.1829	_14144_	1
46	-0.1829	_14124_	2
46	-0.1829	_14123_	1
46	-0.1829	_06580_	2
46	-0.1829	_06578_	1
47	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[11]	1
47	-0.1829	_14147_	10
47	-0.1829	_14145_	5
47	-0.1829	_14144_	1
47	-0.1829	_14124_	2
47	-0.1829	_14123_	1
47	-0.1829	_06580_	2
47	-0.1829	_06578_	1
48	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[12]	1
48	-0.1829	_14147_	10
48	-0.1829	_14145_	5
48	-0.1829	_14144_	1
48	-0.1829	_14124_	2
48	-0.1829	_14123_	1
48	-0.1829	_06580_	2
48	-0.1829	_06578_	1
49	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[13]	1
49	-0.1829	_14147_	10
49	-0.1829	_14145_	5
49	-0.1829	_14144_	1
49	-0.1829	_14124_	2
49	-0.1829	_14123_	1
49	-0.1829	_06580_	2
49	-0.1829	_06578_	1
50	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[14]	1
50	-0.1829	_14147_	10
50	-0.1829	_14145_	5
50	-0.1829	_14144_	1
50	-0.1829	_14124_	2
50	-0.1829	_14123_	1
50	-0.1829	_06580_	2
50	-0.1829	_06578_	1
51	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[1]	1
51	-0.1829	_14148_	10
51	-0.1829	_14145_	5
51	-0.1829	_14144_	1
51	-0.1829	_14124_	2
51	-0.1829	_14123_	1
51	-0.1829	_06580_	2
51	-0.1829	_06578_	1
52	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[2]	1
52	-0.1829	_14148_	10
52	-0.1829	_14145_	5
52	-0.1829	_14144_	1
52	-0.1829	_14124_	2
52	-0.1829	_14123_	1
52	-0.1829	_06580_	2
52	-0.1829	_06578_	1
53	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[3]	1
53	-0.1829	_14148_	10
53	-0.1829	_14145_	5
53	-0.1829	_14144_	1
53	-0.1829	_14124_	2
53	-0.1829	_14123_	1
53	-0.1829	_06580_	2
53	-0.1829	_06578_	1
54	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[4]	1
54	-0.1829	_14148_	10
54	-0.1829	_14145_	5
54	-0.1829	_14144_	1
54	-0.1829	_14124_	2
54	-0.1829	_14123_	1
54	-0.1829	_06580_	2
54	-0.1829	_06578_	1
