# stage	1_synth
# top_module	e203_cpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
210	-2.5762	rst_dtcm	741
210	-2.5762	_12753_	7
211	-2.5762	rst_dtcm	741
211	-2.5762	_12753_	7
212	-2.5762	rst_dtcm	741
212	-2.5762	_12753_	7
213	-2.5762	rst_dtcm	741
213	-2.5762	_12753_	7
214	-2.5762	rst_dtcm	741
214	-2.5762	_12753_	7
215	-2.5762	rst_dtcm	741
215	-2.5762	_12753_	7
216	-2.5762	rst_dtcm	741
216	-2.5762	_12753_	7
217	-2.5762	rst_dtcm	741
217	-2.5762	_12753_	7
218	-2.5762	rst_dtcm	741
218	-2.5762	_12753_	7
219	-2.5762	rst_dtcm	741
219	-2.5762	_12753_	7
220	-2.5762	rst_dtcm	741
220	-2.5762	_12753_	7
221	-2.5762	rst_dtcm	741
221	-2.5762	_12753_	7
222	-2.5762	rst_dtcm	741
222	-2.5762	_12753_	7
223	-2.5762	rst_dtcm	741
223	-2.5762	_12753_	7
224	-2.5762	rst_dtcm	741
224	-2.5762	_12753_	7
225	-2.5762	rst_dtcm	741
225	-2.5762	_12753_	7
226	-2.5762	rst_dtcm	741
226	-2.5762	_12753_	7
227	-2.5762	rst_dtcm	741
227	-2.5762	_12753_	7
228	-2.5762	rst_dtcm	741
228	-2.5762	_12753_	7
229	-2.5762	rst_dtcm	741
229	-2.5762	_12753_	7
230	-2.5762	rst_dtcm	741
230	-2.5762	_12753_	7
231	-2.5762	rst_dtcm	741
231	-2.5762	_12753_	7
232	-2.5762	rst_dtcm	741
232	-2.5762	_12753_	7
233	-2.5762	rst_dtcm	741
233	-2.5762	_12753_	7
234	-2.5762	rst_dtcm	741
234	-2.5762	_12753_	7
235	-2.5762	rst_dtcm	741
235	-2.5762	_12753_	7
236	-2.5762	rst_dtcm	741
236	-2.5762	_12753_	7
237	-2.5762	rst_dtcm	741
237	-2.5762	_12753_	7
238	-2.5762	rst_dtcm	741
238	-2.5762	_12753_	7
239	-2.5762	rst_dtcm	741
239	-2.5762	_12753_	7
240	-2.5762	rst_dtcm	741
240	-2.5762	_12753_	7
241	-2.5762	rst_dtcm	741
241	-2.5762	_12753_	7
242	-2.5762	rst_dtcm	741
242	-2.5762	_12753_	7
243	-2.5762	rst_dtcm	741
243	-2.5762	_12753_	7
244	-2.5762	rst_dtcm	741
244	-2.5762	_12753_	7
245	-2.5762	rst_dtcm	741
245	-2.5762	_12753_	7
246	-2.5762	rst_dtcm	741
246	-2.5762	_12753_	7
247	-2.5762	rst_dtcm	741
247	-2.5762	_12753_	7
248	-2.5762	rst_dtcm	741
248	-2.5762	_12753_	7
249	-2.5762	rst_dtcm	741
249	-2.5762	_12753_	7
250	-2.5762	rst_dtcm	741
250	-2.5762	_12753_	7
251	-2.5762	rst_dtcm	741
251	-2.5762	_12753_	7
252	-2.5762	rst_dtcm	741
252	-2.5762	_12753_	7
253	-2.5762	rst_dtcm	741
253	-2.5762	_12753_	7
254	-2.5762	rst_dtcm	741
254	-2.5762	_12753_	7
255	-2.5762	rst_dtcm	741
255	-2.5762	_12753_	7
256	-2.5762	rst_dtcm	741
256	-2.5762	_12753_	7
257	-2.5762	rst_dtcm	741
257	-2.5762	_12753_	7
258	-2.5762	rst_dtcm	741
258	-2.5762	_12753_	7
259	-2.5762	rst_dtcm	741
259	-2.5762	_12753_	7
260	-2.5762	rst_dtcm	741
260	-2.5762	_12753_	7
261	-2.5762	rst_dtcm	741
261	-2.5762	_12753_	7
262	-2.5762	rst_dtcm	741
262	-2.5762	_12753_	7
263	-2.5762	rst_dtcm	741
263	-2.5762	_12753_	7
264	-2.5762	rst_dtcm	741
264	-2.5762	_12753_	7
265	-2.5762	rst_dtcm	741
265	-2.5762	_12753_	7
266	-2.5762	rst_dtcm	741
266	-2.5762	_12753_	7
267	-2.5762	rst_dtcm	741
267	-2.5762	_12753_	7
268	-2.5762	rst_dtcm	741
268	-2.5762	_12753_	7
269	-2.5762	rst_dtcm	741
269	-2.5762	_12753_	7
270	-2.5762	rst_dtcm	741
270	-2.5762	_12753_	7
271	-2.5762	rst_dtcm	741
271	-2.5762	_12753_	7
272	-2.5762	rst_dtcm	741
272	-2.5762	_12753_	7
273	-2.5762	rst_dtcm	741
273	-2.5762	_12753_	7
274	-2.5762	rst_dtcm	741
274	-2.5762	_12753_	7
275	-2.5762	rst_dtcm	741
275	-2.5762	_12753_	7
276	-2.5762	rst_dtcm	741
276	-2.5762	_12753_	7
277	-2.5762	rst_dtcm	741
277	-2.5762	_12753_	7
278	-2.5762	rst_dtcm	741
278	-2.5762	_12753_	7
279	-2.5762	rst_dtcm	741
279	-2.5762	_12753_	7
280	-2.5762	rst_dtcm	741
280	-2.5762	_12753_	7
281	-2.5762	rst_dtcm	741
281	-2.5762	_12753_	7
282	-2.5762	rst_dtcm	741
282	-2.5762	_12753_	7
283	-2.5762	rst_dtcm	741
283	-2.5762	_12753_	7
284	-2.5762	rst_dtcm	741
284	-2.5762	_12753_	7
285	-2.5762	rst_dtcm	741
285	-2.5762	_12753_	7
286	-2.5762	rst_dtcm	741
286	-2.5762	_12753_	7
287	-2.5762	rst_dtcm	741
287	-2.5762	_12753_	7
288	-2.5762	rst_dtcm	741
288	-2.5762	_12753_	7
289	-2.5762	rst_dtcm	741
289	-2.5762	_12753_	7
290	-2.5762	rst_dtcm	741
290	-2.5762	_12753_	7
291	-2.5762	rst_dtcm	741
291	-2.5762	_12753_	7
292	-2.5762	rst_dtcm	741
292	-2.5762	_12753_	7
293	-2.5762	rst_dtcm	741
293	-2.5762	_12753_	7
294	-2.5762	rst_dtcm	741
294	-2.5762	_12753_	7
295	-2.5762	rst_dtcm	741
295	-2.5762	_12753_	7
296	-2.5762	rst_dtcm	741
296	-2.5762	_12753_	7
297	-2.5762	rst_dtcm	741
297	-2.5762	_12753_	7
298	-2.5762	rst_dtcm	741
298	-2.5762	_12753_	7
299	-2.5762	rst_dtcm	741
299	-2.5762	_12753_	7
300	-2.5762	rst_dtcm	741
300	-2.5762	_12753_	7
301	-2.5762	rst_dtcm	741
301	-2.5762	_12753_	7
302	-2.5762	rst_dtcm	741
302	-2.5762	_12753_	7
303	-2.5762	rst_dtcm	741
303	-2.5762	_12753_	7
304	-2.5762	rst_dtcm	741
304	-2.5762	_12753_	7
305	-2.5762	rst_dtcm	741
305	-2.5762	_12753_	7
306	-2.5762	rst_dtcm	741
306	-2.5762	_12753_	7
307	-2.5762	rst_dtcm	741
307	-2.5762	_12753_	7
308	-2.5762	rst_dtcm	741
308	-2.5762	_12753_	7
309	-2.5762	rst_dtcm	741
309	-2.5762	_12753_	7
310	-2.5762	rst_dtcm	741
310	-2.5762	_12753_	7
