# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
14	-1.0350	_27611_	1
14	-1.0350	_27584_	3
14	-1.0350	_27583_	3
14	-1.0350	_27581_	1
14	-1.0350	_27580_	2
14	-1.0350	_27578_	1
14	-1.0350	_07158_	2
14	-1.0350	_43338_	1
14	-1.0350	_43217_	1
14	-1.0350	_43013_	1
14	-1.0350	_42910_	4
14	-1.0350	_01156_	7
14	-1.0350	_13480_	10
14	-1.0350	_13336_	10
14	-1.0350	_13334_	10
14	-1.0350	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
15	-1.0344	_13236_	1
15	-1.0344	_33589_	1
15	-1.0344	_33588_	2
15	-1.0344	_28948_	3
15	-1.0344	_28947_	3
15	-1.0344	_28946_	1
15	-1.0344	_28945_	2
15	-1.0344	_28943_	1
15	-1.0344	_28942_	2
15	-1.0344	_28941_	2
15	-1.0344	_07803_	2
15	-1.0344	_45058_	1
15	-1.0344	_42227_	1
15	-1.0344	_42224_	1
15	-1.0344	_41588_	2
15	-1.0344	_02894_	4
15	-1.0344	_13541_	10
15	-1.0344	_13504_	10
15	-1.0344	_13334_	10
15	-1.0344	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
16	-1.0326	_10843_	1
16	-1.0326	_21312_	1
16	-1.0326	_21311_	1
16	-1.0326	_21309_	3
16	-1.0326	_21308_	3
16	-1.0326	_21307_	1
16	-1.0326	_21306_	2
16	-1.0326	_21305_	1
16	-1.0326	_21304_	2
16	-1.0326	_21303_	2
16	-1.0326	_03914_	2
16	-1.0326	_45260_	1
16	-1.0326	_38691_	1
16	-1.0326	_38688_	1
16	-1.0326	_42916_	4
16	-1.0326	_02108_	5
16	-1.0326	_13668_	10
16	-1.0326	_13504_	10
16	-1.0326	_13334_	10
16	-1.0326	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
17	-1.0323	_13186_	1
17	-1.0323	_33059_	1
17	-1.0323	_33058_	2
17	-1.0323	_24745_	3
17	-1.0323	_24744_	3
17	-1.0323	_24743_	1
17	-1.0323	_24742_	2
17	-1.0323	_24740_	1
17	-1.0323	_24739_	2
17	-1.0323	_24738_	2
17	-1.0323	_03946_	2
17	-1.0323	_43310_	1
17	-1.0323	_39579_	1
17	-1.0323	_38028_	1
17	-1.0323	_38025_	1
17	-1.0323	_01628_	5
17	-1.0323	_13546_	10
17	-1.0323	_13504_	10
17	-1.0323	_13334_	10
17	-1.0323	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
18	-1.0263	_11320_	1
18	-1.0263	_24059_	1
18	-1.0263	_24058_	1
18	-1.0263	_24056_	3
18	-1.0263	_24055_	3
18	-1.0263	_24054_	1
18	-1.0263	_24053_	2
18	-1.0263	_24051_	1
18	-1.0263	_24050_	2
18	-1.0263	_24049_	2
18	-1.0263	_07336_	2
18	-1.0263	_46772_	1
18	-1.0263	_46629_	1
18	-1.0263	_46456_	1
18	-1.0263	_45241_	2
18	-1.0263	_03039_	4
18	-1.0263	_13576_	10
18	-1.0263	_13504_	10
18	-1.0263	_13334_	10
18	-1.0263	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
19	-1.0259	_12096_	1
19	-1.0259	_28513_	1
19	-1.0259	_28512_	1
19	-1.0259	_28510_	3
19	-1.0259	_28509_	3
19	-1.0259	_28508_	1
19	-1.0259	_28507_	2
19	-1.0259	_20383_	2
19	-1.0259	_20382_	2
19	-1.0259	_20381_	2
19	-1.0259	_06845_	2
19	-1.0259	_44950_	1
19	-1.0259	_44195_	1
19	-1.0259	_44192_	1
19	-1.0259	_40070_	4
19	-1.0259	_01159_	5
19	-1.0259	_13480_	10
19	-1.0259	_13336_	10
19	-1.0259	_13334_	10
19	-1.0259	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
20	-1.0258	_10687_	1
20	-1.0258	_20391_	1
20	-1.0258	_20390_	1
20	-1.0258	_20388_	3
20	-1.0258	_20387_	3
20	-1.0258	_20386_	1
20	-1.0258	_20385_	2
20	-1.0258	_20383_	2
20	-1.0258	_20382_	2
20	-1.0258	_20381_	2
20	-1.0258	_06845_	2
20	-1.0258	_44950_	1
20	-1.0258	_44195_	1
20	-1.0258	_44192_	1
20	-1.0258	_40070_	4
20	-1.0258	_01159_	5
20	-1.0258	_13480_	10
20	-1.0258	_13336_	10
20	-1.0258	_13334_	10
20	-1.0258	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
21	-1.0257	_10844_	1
21	-1.0257	_21315_	1
21	-1.0257	_21314_	1
21	-1.0257	_21287_	3
21	-1.0257	_21286_	3
21	-1.0257	_21284_	1
21	-1.0257	_21283_	2
21	-1.0257	_21282_	2
21	-1.0257	_06609_	2
21	-1.0257	_45253_	1
21	-1.0257	_44839_	1
